model,feature,term,coef,ci_lower,ci_upper,p_raw,feat_mean,feat_std,fdr_scope,ordinal_approx,model_type,p_fdr
drkhan,avg_sentence_length,C(race)[T.Hispanic],0.21144786073623603,0.10461255648613214,0.3182831649863399,0.0001048220195601889,19.873034196290572,4.786825968172392,within_model_x_feature_demographic_terms,False,MixedLM,0.0004940382069435132
drkhan,avg_sentence_length,C(race)[T.White],0.02692345456407243,-0.077907298701813,0.13175420782995786,0.6147018462166809,19.873034196290572,4.786825968172392,within_model_x_feature_demographic_terms,False,MixedLM,0.766710545714949
drkhan,avg_sentence_length,C(gender)[T.male],-0.03835527172401652,-0.10530780343497756,0.02859725998694452,0.26151833020423065,19.873034196290572,4.786825968172392,within_model_x_feature_demographic_terms,False,MixedLM,0.4538212484087049
drkhan,avg_sentence_length,C(symptom)[T.back pain],0.4364035084244832,0.281889914647233,0.5909171022017334,3.100535105149973e-08,19.873034196290572,4.786825968172392,within_model_x_feature_demographic_terms,False,MixedLM,2.0259178243877667e-07
drkhan,avg_sentence_length,C(symptom)[T.chest pain],-0.22844650516299106,-0.3786395560094025,-0.0782534543165796,0.0028717490774586344,19.873034196290572,4.786825968172392,within_model_x_feature_demographic_terms,False,MixedLM,0.010792521042736697
drkhan,avg_sentence_length,C(symptom)[T.dizziness],0.2593232512779661,0.105001275810856,0.41364522674507626,0.0009893737922233804,19.873034196290572,4.786825968172392,within_model_x_feature_demographic_terms,False,MixedLM,0.004063499503774598
drkhan,avg_sentence_length,C(symptom)[T.fatigue],0.4118585605406139,0.2572009833114942,0.5665161377697336,1.794524093602388e-07,19.873034196290572,4.786825968172392,within_model_x_feature_demographic_terms,False,MixedLM,1.0861593198119717e-06
drkhan,avg_sentence_length,C(symptom)[T.fever],-0.0031106107913426986,-0.15750858291213005,0.15128736132944465,0.9685022604707935,19.873034196290572,4.786825968172392,within_model_x_feature_demographic_terms,False,MixedLM,0.9826722122037492
drkhan,avg_sentence_length,C(symptom)[T.headache],-0.05791721463816542,-0.19757914471893595,0.08174471544260513,0.4163391489188021,19.873034196290572,4.786825968172392,within_model_x_feature_demographic_terms,False,MixedLM,0.6138333605854134
drkhan,avg_sentence_length,C(symptom)[T.palpitations],0.012590134874248277,-0.1422693060962799,0.1674495758447765,0.8733963906699372,19.873034196290572,4.786825968172392,within_model_x_feature_demographic_terms,False,MixedLM,0.9383178999134579
drkhan,avg_sentence_length,C(symptom)[T.shortness of breath],-0.07824113370569657,-0.2332647975643599,0.07678253015296674,0.3225640492422691,19.873034196290572,4.786825968172392,within_model_x_feature_demographic_terms,False,MixedLM,0.5166415830482026
drkhan,avg_sentence_length,C(symptom)[T.skin rash],0.294944400329905,0.14045400882574322,0.44943479183406676,0.0001826680453653956,19.873034196290572,4.786825968172392,within_model_x_feature_demographic_terms,False,MixedLM,0.0008470494039121168
drkhan,avg_sentence_length,turn_number,0.0888722264312333,0.08479007185191897,0.09295438101054762,0.0,19.873034196290572,4.786825968172392,within_model_x_feature_demographic_terms,False,MixedLM,0.0
drkhan,avg_sentence_length,age_numeric,0.00101618978733395,-0.0006497601824357482,0.002682139757103648,0.2318795026481587,19.873034196290572,4.786825968172392,within_model_x_feature_demographic_terms,False,MixedLM,0.4179646207607876
drkhan,avg_sentence_length,severity_num,-0.08968993037336705,-0.13015071130325878,-0.04922914944347531,1.394805998802714e-05,19.873034196290572,4.786825968172392,within_model_x_feature_demographic_terms,False,MixedLM,7.357921553317069e-05
drkhan,paragraph_count,C(race)[T.Asian],0.14235502547049453,-0.006935779014824062,0.2916458299558131,0.06163566720892429,6.893257341576507,5.871791005054352,within_model_x_feature_demographic_terms,False,MixedLM,0.14290527679488496
drkhan,paragraph_count,C(race)[T.Black],0.08183752292316633,-0.06735336052972034,0.23102840637605299,0.2823195213315417,6.893257341576507,5.871791005054352,within_model_x_feature_demographic_terms,False,MixedLM,0.4746600139346096
drkhan,paragraph_count,C(race)[T.Hispanic],0.20445651924081626,0.05547553552626916,0.35343750295536336,0.007149720530596045,6.893257341576507,5.871791005054352,within_model_x_feature_demographic_terms,False,MixedLM,0.023226493249111448
drkhan,paragraph_count,C(race)[T.White],-0.03597145869281461,-0.18184002555519463,0.1098971081695654,0.6288609112215551,6.893257341576507,5.871791005054352,within_model_x_feature_demographic_terms,False,MixedLM,0.7776237074245036
drkhan,paragraph_count,C(gender)[T.male],-0.027445838578299468,-0.12054020323545804,0.06564852607885911,0.5633778950110475,6.893257341576507,5.871791005054352,within_model_x_feature_demographic_terms,False,MixedLM,0.7263280036577405
drkhan,paragraph_count,C(symptom)[T.back pain],0.28534180184131896,0.06827620403241483,0.5024073996502231,0.009981931714506474,6.893257341576507,5.871791005054352,within_model_x_feature_demographic_terms,False,MixedLM,0.03052984433958097
